CURSO ACADEMICO;C. NIVEL;NIVEL EDUCATIVO;C. NORMA;NORMA;C.EXPEDIENTE;EXPEDIENTE;C. ESTUDIO;ESTUDIO;C. CURRICULO;CURRICULO;C. REGIMEN IMP;REGIMEN IMP;REGIMEN MATRICULACION;CURSO;C. ITINERARIO;ITINERARIO
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122304;CP N2: GESTIÓN DE LLAMADAS DE TELEASISTENCIA;65122304;Gestión de llamadas de teleasistencia;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122304;CP N2: GESTIÓN DE LLAMADAS DE TELEASISTENCIA;65122304;Gestión de llamadas de teleasistencia;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122304;CP N2: GESTIÓN DE LLAMADAS DE TELEASISTENCIA;65122304;Gestión de llamadas de teleasistencia;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122351;CP2: Atención cliente SS.funerarios;65122351;Atención al cliente y organización de actos de protocolo en servicios funerarios;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122351;CP2: Atención cliente SS.funerarios;65122351;Atención al cliente y organización de actos de protocolo en servicios funerarios;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122351;CP2: Atención cliente SS.funerarios;65122351;Atención al cliente y organización de actos de protocolo en servicios funerarios;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122352;CP2: Operaciones SS. funerarios;65122352;Operaciones en servicios funerarios;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122352;CP2: Operaciones SS. funerarios;65122352;Operaciones en servicios funerarios;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122352;CP2: Operaciones SS. funerarios;65122352;Operaciones en servicios funerarios;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122401;CP N2: COCINA;65122401;Cocina;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122401;CP N2: COCINA;65122401;Cocina;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122401;CP N2: COCINA;65122401;Cocina;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122402;CP N2: SERVICIOS DE BAR Y CAFETERIA;65122402;Servicios de bar y cafetería;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122402;CP N2: SERVICIOS DE BAR Y CAFETERIA;65122402;Servicios de bar y cafetería;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122402;CP N2: SERVICIOS DE BAR Y CAFETERIA;65122402;Servicios de bar y cafetería;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122403;CP N2: SERVICIOS DE RESTAURANTE;65122403;Servicios de Restaurante;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122403;CP N2: SERVICIOS DE RESTAURANTE;65122403;Servicios de Restaurante;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122403;CP N2: SERVICIOS DE RESTAURANTE;65122403;Servicios de Restaurante;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122404;CP N2: REPOSTERÍA;65122404;Repostería;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122404;CP N2: REPOSTERÍA;65122404;Repostería;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122404;CP N2: REPOSTERÍA;65122404;Repostería;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122405;CP N2: ALOJAMIENTO RURAL;65122405;Alojamiento rural;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122405;CP N2: ALOJAMIENTO RURAL;65122405;Alojamiento rural;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122405;CP N2: ALOJAMIENTO RURAL;65122405;Alojamiento rural;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122406;CP N2: ACTIVIDADES PARA EL JUEGO EN MESAS DE CASINOS;65122406;Actividades para el juego en mesas de casinos;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122406;CP N2: ACTIVIDADES PARA EL JUEGO EN MESAS DE CASINOS;65122406;Actividades para el juego en mesas de casinos;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122406;CP N2: ACTIVIDADES PARA EL JUEGO EN MESAS DE CASINOS;65122406;Actividades para el juego en mesas de casinos;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122451;CP N2: GUARDA DE REFUGIOS Y ALBERGUES DE MONTAÑA;65122451;Guarda de refugios y albergues de montaña;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122451;CP N2: GUARDA DE REFUGIOS Y ALBERGUES DE MONTAÑA;65122451;Guarda de refugios y albergues de montaña;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122451;CP N2: GUARDA DE REFUGIOS Y ALBERGUES DE MONTAÑA;65122451;Guarda de refugios y albergues de montaña;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122452;CP N2: ATENCIÓN A PASAJEROS EN TRANSPORTE FERROVIARIO;65122452;Atención a pasajeros en transporte ferroviario;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122452;CP N2: ATENCIÓN A PASAJEROS EN TRANSPORTE FERROVIARIO;65122452;Atención a pasajeros en transporte ferroviario;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122452;CP N2: ATENCIÓN A PASAJEROS EN TRANSPORTE FERROVIARIO;65122452;Atención a pasajeros en transporte ferroviario;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122453;CP2: Servicios de restaurante, bar y cafetería;65122453;Servicios de restaurante, bar y cafetería;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122501;CP N2: GUIA POR ITINERARIOS EN BICICLETA;65122501;Guía por Itinerarios en Bicicleta;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122501;CP N2: GUIA POR ITINERARIOS EN BICICLETA;65122501;Guía por Itinerarios en Bicicleta;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122501;CP N2: GUIA POR ITINERARIOS EN BICICLETA;65122501;Guía por Itinerarios en Bicicleta;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122502;CP N2: GUÍA POR ITINERARIOS ECUESTRES EN EL MEDIO NATURAL;65122502;Guía por itinerarios ecuestres en el medio natural;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122502;CP N2: GUÍA POR ITINERARIOS ECUESTRES EN EL MEDIO NATURAL;65122502;Guía por itinerarios ecuestres en el medio natural;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122502;CP N2: GUÍA POR ITINERARIOS ECUESTRES EN EL MEDIO NATURAL;65122502;Guía por itinerarios ecuestres en el medio natural;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122503;CP N2: SOCORRISMO EN INSTALACIONES ACUÁTICAS;65122503;Socorrismo en instalaciones acuáticas;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122503;CP N2: SOCORRISMO EN INSTALACIONES ACUÁTICAS;65122503;Socorrismo en instalaciones acuáticas;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122503;CP N2: SOCORRISMO EN INSTALACIONES ACUÁTICAS;65122503;Socorrismo en instalaciones acuáticas;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122504;CP N2: SOCORRISMO EN ESPACIOS ACUÁTICOS NATURALES;65122504;Socorrismo en espacios acuáticos naturales;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122504;CP N2: SOCORRISMO EN ESPACIOS ACUÁTICOS NATURALES;65122504;Socorrismo en espacios acuáticos naturales;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122504;CP N2: SOCORRISMO EN ESPACIOS ACUÁTICOS NATURALES;65122504;Socorrismo en espacios acuáticos naturales;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122505;CP N2: BALIZAMIENTO DE PISTAS, SEÑALIZACIÓN Y SOCORRISMO EN ESPACIOS ESQUIABLES;65122505;Balizamiento de pistas, señalización y socorrismo en espacios esquiables;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122505;CP N2: BALIZAMIENTO DE PISTAS, SEÑALIZACIÓN Y SOCORRISMO EN ESPACIOS ESQUIABLES;65122505;Balizamiento de pistas, señalización y socorrismo en espacios esquiables;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122505;CP N2: BALIZAMIENTO DE PISTAS, SEÑALIZACIÓN Y SOCORRISMO EN ESPACIOS ESQUIABLES;65122505;Balizamiento de pistas, señalización y socorrismo en espacios esquiables;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122551;CP N2: GUÍA POR ITINERARIOS DE BAJA Y MEDIA MONTAÑA;65122551;Guía por itinerarios de baja y media montaña;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122551;CP N2: GUÍA POR ITINERARIOS DE BAJA Y MEDIA MONTAÑA;65122551;Guía por itinerarios de baja y media montaña;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122551;CP N2: GUÍA POR ITINERARIOS DE BAJA Y MEDIA MONTAÑA;65122551;Guía por itinerarios de baja y media montaña;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122552;CP2: Guía en aguas bravas;65122552;Guía en aguas bravas;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122552;CP2: Guía en aguas bravas;65122552;Guía en aguas bravas;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122553;CP2: Guía por barrancos;65122553;Guía por barrancos secos o acuáticos;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122553;CP2: Guía por barrancos;65122553;Guía por barrancos secos o acuáticos;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122553;CP2: Guía por barrancos;65122553;Guía por barrancos secos o acuáticos;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122554;CP2: Conducción subacuática e iniciación en buceo deportivo;65122554;Conducción subacuática e iniciación en buceo deportivo;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122554;CP2: Conducción subacuática e iniciación en buceo deportivo;65122554;Conducción subacuática e iniciación en buceo deportivo;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122555;CP2: Guía de espeleología;65122555;Guía de espeleología;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122555;CP2: Guía de espeleología;65122555;Guía de espeleología;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122555;CP2: Guía de espeleología;65122555;Guía de espeleología;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122556;CP2: Iniciación deportiva en espeleología;65122556;Iniciación deportiva en espeleología;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122556;CP2: Iniciación deportiva en espeleología;65122556;Iniciación deportiva en espeleología;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122557;CP2: Iniciación deportiva en hípica y ecuestre;65122557;Iniciación deportiva en hípica y ecuestre;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122557;CP2: Iniciación deportiva en hípica y ecuestre;65122557;Iniciación deportiva en hípica y ecuestre;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122558;CP2: Iniciación deportiva en natación y sus especialidades;65122558;Iniciación deportiva en natación y sus especialidades;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122558;CP2: Iniciación deportiva en natación y sus especialidades;65122558;Iniciación deportiva en natación y sus especialidades;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122559;CP2: Iniciación deportiva en vela con embarcaciones de aparejo libre y fijo;65122559;Iniciación deportiva en vela con embarcaciones de aparejo libre y fijo;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122559;CP2: Iniciación deportiva en vela con embarcaciones de aparejo libre y fijo;65122559;Iniciación deportiva en vela con embarcaciones de aparejo libre y fijo;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122560;CP2: Iniciación y promoción deportiva en judo y defensa personal;65122560;Iniciación y promoción deportiva en judo y defensa personal;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122560;CP2: Iniciación y promoción deportiva en judo y defensa personal;65122560;Iniciación y promoción deportiva en judo y defensa personal;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122561;CP2: Iniciación deportiva en la modalidad de salvamento y socorrismo en instalaciones acuáticas;65122561;Iniciación deportiva en la modalidad de salvamento y socorrismo en instalaciones acuáticas;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122561;CP2: Iniciación deportiva en la modalidad de salvamento y socorrismo en instalaciones acuáticas;65122561;Iniciación deportiva en la modalidad de salvamento y socorrismo en instalaciones acuáticas;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122562;CP2: Iniciación deportiva en esgrima;65122562;Iniciación deportiva en esgrima;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122562;CP2: Iniciación deportiva en esgrima;65122562;Iniciación deportiva en esgrima;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122563;CP2: Iniciación deportiva en golf;65122563;Iniciación deportiva en golf;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122563;CP2: Iniciación deportiva en golf;65122563;Iniciación deportiva en golf;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122564;CP2: Iniciación deportiva en piragüismo;65122564;Iniciación deportiva en piragüismo;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122564;CP2: Iniciación deportiva en piragüismo;65122564;Iniciación deportiva en piragüismo;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122565;CP2: Iniciación deportiva en tenis;65122565;Iniciación deportiva en tenis;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122565;CP2: Iniciación deportiva en tenis;65122565;Iniciación deportiva en tenis;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122566;CP2: Iniciación deportiva en karate;65122566;Iniciación deportiva en karate;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122566;CP2: Iniciación deportiva en karate;65122566;Iniciación deportiva en karate;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122567;CP2: Iniciación deportiva en rugby;65122567;Iniciación deportiva en rugby;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122567;CP2: Iniciación deportiva en rugby;65122567;Iniciación deportiva en rugby;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122568;CP2: Iniciación deportiva en taekwondo;65122568;Iniciación deportiva en taekwondo;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122568;CP2: Iniciación deportiva en taekwondo;65122568;Iniciación deportiva en taekwondo;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122569;CP2: Iniciación deportiva en baloncesto;65122569;Iniciación deportiva en baloncesto;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122570;CP2: Iniciación deportiva en escalada;65122570;Iniciación deportiva en escalada;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122571;CP2: Dinamización de actividades recreativas en parques de aventura en altura;65122571;Dinamización de actividades recreativas en parques de aventura en altura;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122572;CP2: Iniciación deportiva en atletismo;65122572;Iniciación deportiva en atletismo;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122573;CP2: Iniciación deportiva en balonmano;65122573;Iniciación deportiva en balonmano;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122601;CP N2: ELABORACIÓN ARTESANAL DE PRODUCTOS DE VIDRIO EN CALIENTE;65122601;Elaboración artesanal de productos de vidrio en caliente;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122601;CP N2: ELABORACIÓN ARTESANAL DE PRODUCTOS DE VIDRIO EN CALIENTE;65122601;Elaboración artesanal de productos de vidrio en caliente;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122601;CP N2: ELABORACIÓN ARTESANAL DE PRODUCTOS DE VIDRIO EN CALIENTE;65122601;Elaboración artesanal de productos de vidrio en caliente;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122602;CP N2: ALFARERÍA ARTESANAL;65122602;Alfarería artesanal;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122602;CP N2: ALFARERÍA ARTESANAL;65122602;Alfarería artesanal;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122602;CP N2: ALFARERÍA ARTESANAL;65122602;Alfarería artesanal;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122603;CP N2: TRANSFORMACIÓN ARTESANAL DE VIDRIO EN FRÍO;65122603;Transformación artesanal de vidrio en frío;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122603;CP N2: TRANSFORMACIÓN ARTESANAL DE VIDRIO EN FRÍO;65122603;Transformación artesanal de vidrio en frío;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122603;CP N2: TRANSFORMACIÓN ARTESANAL DE VIDRIO EN FRÍO;65122603;Transformación artesanal de vidrio en frío;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122604;CP N2: DECORACIÓN ARTESANAL DE VIDRIO MEDIANTE APLICACIÓN DE COLOR;65122604;Decoración artesanal de vidrio mediante aplicación de color;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122604;CP N2: DECORACIÓN ARTESANAL DE VIDRIO MEDIANTE APLICACIÓN DE COLOR;65122604;Decoración artesanal de vidrio mediante aplicación de color;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122604;CP N2: DECORACIÓN ARTESANAL DE VIDRIO MEDIANTE APLICACIÓN DE COLOR;65122604;Decoración artesanal de vidrio mediante aplicación de color;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122651;CP N2: TALLA DE ELEMENTOS DECORATIVOS EN MADERA;65122651;Talla de elementos decorativos en madera;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122651;CP N2: TALLA DE ELEMENTOS DECORATIVOS EN MADERA;65122651;Talla de elementos decorativos en madera;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122651;CP N2: TALLA DE ELEMENTOS DECORATIVOS EN MADERA;65122651;Talla de elementos decorativos en madera;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122652;CP N2: ELABORACIÓN DE ARTÍCULOS DE PLATERÍA;65122652;Elaboración de artículos de platería;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122652;CP N2: ELABORACIÓN DE ARTÍCULOS DE PLATERÍA;65122652;Elaboración de artículos de platería;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122652;CP N2: ELABORACIÓN DE ARTÍCULOS DE PLATERÍA;65122652;Elaboración de artículos de platería;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122653;CP N2: REPARACIÓN DE JOYERÍA;65122653;Reparación de joyería;G;General;LI;Libre;Acreditación de las competencias profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122653;CP N2: REPARACIÓN DE JOYERÍA;65122653;Reparación de joyería;G;General;MO;Modular o Parcial;P. Adquisición y Desarrollo Compet. Profesionales;1;;
2.021;6512;Cualificaciones Profesionales de Nivel 2;4;LOE;65122653;CP N2: REPARACIÓN DE JOYERÍA;65122653;Reparación de joyería;G;General;PR;Presencial;Certificado de Profesionalidad;1;;
